4,7,4,4,4,2,2
14,14,4,4,13,13,14
6,12,9,12,12,9,4
9,9,9,4,4,4,6
6,15,6,15,6,6,15
1,1,11,11,11,1,1
1,3,3,1,2,2,2
9,11,11,11,11,11,11
4,4,4,4,4,4,4
13,13,13,13,13,13,13
9,7,4,9,7,4,9
1,4,12,14,14,14,1
13,13,13,13,13,13,13
1,4,7,4,7,7,1
9,4,4,9,4,9,4
1,1,1,1,1,1,1
1,3,1,3,1,1,1
6,6,2,2,10,10,6
1,2,2,1,2,1,1
8,7,9,9,9,9,9
14,14,14,14,14,14,14
14,14,14,14,14,14,14
2,2,2,1,4,2,2
1,1,1,1,1,1,1
1,1,2,1,1,1,6
15,8,1,2,10,2,1
8,8,8,8,8,8,8
6,7,7,6,7,6,6
1,5,5,5,5,5,5
14,14,14,14,14,14,14
8,8,8,8,8,8,8
6,7,7,7,6,7,6
6,7,7,7,6,7,6
1,1,1,12,12,12,7
5,5,5,5,5,5,5
6,7,7,7,6,7,6
14,14,14,14,14,14,14
1,14,6,6,6,1,1
6,7,7,6,7,7,6
12,12,12,12,12,12,12
13,8,11,7,4,7,4
6,7,7,6,7,6,6
1,12,12,12,12,12,3
1,6,6,6,7,7,7
1,14,14,2,1,6,6
6,14,14,14,14,12,12
1,1,1,1,1,1,1
6,7,7,7,6,7,6
3,3,6,6,6,3,3
1,1,1,2,2,1,1
1,1,2,2,1,1,1
12,12,12,12,12,12,12
4,4,9,4,4,4,14
9,7,4,7,4,7,4
1,14,14,14,14,14,14
8,8,8,8,8,8,8
10,10,10,10,10,10,10
1,11,3,1,2,2,1
1,2,1,6,1,2,1
14,14,14,14,14,14,14
8,8,8,8,8,8,8
4,1,4,2,2,11,5
8,8,8,8,8,8,3
6,9,5,5,5,4,2
1,1,8,8,12,2,14
1,4,1,14,14,14,1
1,1,12,2,1,1,1
11,14,7,7,7,7,7
6,13,13,13,13,13,13
13,13,13,13,4,11,4
14,14,14,14,14,14,14
12,12,12,12,12,12,12
3,4,4,4,4,4,4
4,4,4,9,9,4,4
2,2,2,2,2,2,2
9,9,1,7,7,1,2
12,2,2,2,2,2,11
13,13,13,13,13,13,14
1,1,1,15,1,2,1
8,14,14,14,14,14,2
14,14,14,14,14,14,14
9,9,4,7,7,4,12
1,1,1,1,1,11,1
9,9,9,6,6,6,6
1,6,2,12,12,12,12
6,6,7,6,6,6,6
14,14,14,14,14,4,4
8,8,8,8,8,2,2
1,12,1,1,1,1,1
13,13,13,13,13,13,13
13,13,13,13,13,13,13
4,4,4,4,4,4,4
6,2,7,4,2,14,14
8,8,8,8,8,8,8
12,12,12,12,12,12,12
13,1,3,3,3,3,3
6,7,7,7,6,6,6
1,1,1,1,1,1,4
1,9,1,12,1,1,12
6,7,7,7,6,7,6
4,4,8,8,8,8,8
1,1,1,1,1,1,1
9,1,4,1,9,1,9
1,1,1,1,2,1,1
7,1,1,2,14,10,14
6,6,6,6,6,6,6
4,4,4,4,4,4,4
6,7,7,6,6,7,6
13,7,13,13,13,13,13
5,5,5,5,5,5,5
9,9,9,3,9,9,9
1,4,1,10,1,3,1
8,8,8,8,8,8,8
6,6,6,5,5,5,6
6,7,7,7,6,7,6
6,6,6,6,6,6,6
13,13,13,13,13,13,14
13,14,14,14,14,14,14
13,13,13,13,13,13,13
8,8,8,8,8,8,4
14,14,14,4,14,14,14
1,17,1,6,1,2,1
8,8,8,8,8,8,8
1,4,4,4,4,4,4
1,14,14,14,14,14,14
1,1,10,1,1,1,1
1,2,1,2,2,2,2
1,11,1,1,1,3,1
8,8,8,8,8,8,8
1,1,6,1,4,1,1
1,1,11,1,2,1,14
1,1,1,1,3,1,1
9,7,9,7,7,7,9
12,12,9,12,12,9,11
1,6,6,6,6,6,6
1,14,14,1,1,1,1
13,13,13,13,13,13,13
1,11,1,12,1,7,4
8,8,8,8,8,8,8
9,9,9,9,9,9,9
13,13,13,14,13,13,13
8,8,8,8,8,8,8
1,1,12,2,2,2,2
6,3,3,2,2,2,6
15,12,15,15,15,5,5
1,1,7,7,1,1,1
1,12,1,1,7,7,1
1,7,7,7,7,7,7
7,1,7,1,1,1,1
6,6,7,7,7,6,6
10,6,6,6,6,4,4
1,2,2,2,2,2,2
1,1,1,3,3,3,3
1,7,7,1,7,1,2
8,8,8,8,10,10,5
6,12,12,9,9,9,3
12,10,14,1,11,4,2
1,2,1,2,1,12,1
9,12,6,15,11,15,6
8,8,8,8,8,8,8
1,1,2,1,12,1,12
1,12,12,8,8,8,8
9,2,2,2,2,2,9
12,12,3,3,10,10,12
1,1,17,1,17,17,17
6,7,6,7,7,6,7
9,6,7,7,7,7,7
1,14,1,3,3,2,1
13,7,13,14,14,8,8
6,4,7,4,4,7,4
9,9,1,2,1,2,2
11,11,17,11,5,11,11
8,9,8,8,8,8,8
1,1,1,1,1,1,1
14,14,14,14,14,14,14
1,2,4,11,4,11,17
1,2,2,2,1,12,1
1,3,3,1,15,3,15
1,11,1,1,1,12,1
1,2,6,6,6,2,9
6,4,4,9,7,9,9
1,1,14,14,14,14,1
3,3,3,3,3,2,3
12,3,3,12,1,12,12
13,13,13,13,13,13,14
9,9,9,9,13,13,13
1,1,10,2,10,10,10
12,3,12,12,1,12,1
6,7,6,7,6,6,6
2,4,4,4,2,2,3
6,1,1,6,6,6,6
1,1,3,1,2,1,2
1,2,2,2,6,2,6
1,10,1,4,1,1,1
9,13,13,13,13,13,13
13,13,13,14,14,13,13
14,14,14,14,14,14,14
1,1,1,1,1,12,1
13,13,13,13,13,13,13
8,8,8,8,8,8,8
8,8,8,8,8,8,8
1,12,12,12,12,12,1
2,2,2,14,14,14,14
1,1,1,1,1,1,1
1,11,1,11,1,11,1
1,14,14,1,1,1,2
13,13,13,13,13,13,13
1,2,1,11,1,12,1
14,14,14,14,14,14,2
1,10,2,2,10,2,2
1,6,6,6,6,2,2
6,7,7,7,6,6,6
6,6,7,7,7,7,12
1,7,4,1,4,4,4
4,4,7,4,4,7,4
1,1,1,1,6,6,6
1,1,1,1,1,12,12
9,9,4,4,4,4,9
1,14,14,14,14,1,12
3,3,3,12,3,12,12
1,8,8,8,8,8,8
12,10,11,10,12,9,9
13,13,13,13,7,7,13
13,14,14,14,14,14,14
1,2,1,2,2,2,2
7,7,7,6,7,7,7
8,11,11,11,11,6,6
8,8,8,8,8,8,8
13,13,14,14,14,13,13
8,8,8,8,8,8,8
8,8,2,8,2,8,8
14,14,3,8,8,14,8
9,7,9,7,9,9,3
13,7,13,1,13,1,1
1,14,14,14,14,14,1
1,2,1,5,1,5,1
8,8,8,8,8,8,6
1,7,7,1,14,14,14
9,9,9,9,9,9,9
13,13,13,13,13,13,13
8,8,8,8,8,12,12
1,2,2,2,4,2,6
1,1,1,1,1,10,2
2,2,2,2,2,2,2
1,1,10,10,10,10,1
14,14,14,4,4,2,14
6,7,6,7,7,7,6
14,14,14,14,1,12,3
1,13,13,7,13,9,11
9,8,2,2,2,2,9
12,12,12,12,12,12,12
4,4,4,4,4,4,2
6,6,7,7,7,6,8
6,7,6,7,6,6,6
8,8,8,8,8,8,8
1,1,12,12,12,12,12
8,8,8,8,8,8,8
3,3,1,14,14,14,14
4,7,4,7,4,7,4
13,13,14,13,13,13,13
1,10,1,1,1,4,1
1,1,1,1,1,1,1
1,12,1,11,1,2,2
1,1,1,1,1,1,1
1,14,14,14,14,14,1
1,2,2,2,2,1,1
1,1,4,1,1,2,1
2,2,2,2,2,2,2
12,12,12,12,12,12,12
1,1,1,1,1,1,1
1,12,12,1,12,12,2
12,12,12,12,12,8,8
1,1,1,1,4,1,1
1,14,14,10,1,1,1
1,1,1,1,1,1,1
1,2,1,2,2,1,6
1,10,1,7,1,1,1
1,1,2,2,2,2,1
8,8,8,8,8,8,8
12,12,12,12,12,12,12
4,4,3,3,3,3,15
6,11,11,11,11,6,6
6,15,10,11,15,6,15
9,6,7,7,7,6,9
4,4,4,4,4,6,8
1,12,1,2,1,1,1
9,9,9,9,9,9,9
8,8,8,8,8,8,8
8,8,8,8,8,8,8
1,4,1,12,11,12,1
9,4,4,4,4,4,4
14,14,14,14,14,14,14
8,8,8,8,8,8,8
1,11,1,1,12,1,1
9,9,9,9,9,7,9
11,2,1,5,12,5,6
1,12,15,2,1,1,1
13,7,13,13,14,13,14
2,2,2,2,2,2,2
8,8,8,8,8,8,8
1,1,7,7,1,1,1
1,1,10,10,1,6,2
1,11,1,11,1,1,1
12,12,2,12,14,14,12
1,1,1,1,1,1,1
12,12,2,2,2,2,2
6,6,7,7,6,7,7
6,8,8,8,8,8,8
1,7,7,1,2,2,1
1,6,6,1,1,1,14
6,7,7,7,6,7,6
6,7,7,7,6,7,6
1,1,3,1,7,7,1
3,3,3,3,3,3,3
6,6,12,12,12,12,12
6,9,9,2,6,14,14
1,2,2,2,2,2,2
14,14,14,14,14,4,4
8,8,8,8,8,8,8
13,13,13,13,13,14,14
8,2,8,8,6,12,12
1,1,1,1,12,12,12
1,1,12,12,12,12,12
8,8,8,8,8,8,8
9,7,9,13,13,13,11
8,8,8,8,8,8,8
8,8,8,8,8,8,8
14,1,14,1,1,14,14
6,7,7,6,7,6,15
12,12,12,12,3,12,3
12,12,12,12,12,12,12
13,13,9,13,9,8,8
6,4,4,9,9,8,8
13,13,13,7,13,13,13
13,13,13,13,9,9,9
1,1,1,1,2,1,1
1,1,2,2,2,2,2
13,13,8,8,8,8,8
8,8,13,7,13,13,13
1,8,1,8,8,8,8
1,2,3,3,3,3,3
7,4,7,4,7,6,5
1,1,2,4,2,1,1
6,2,10,10,10,2,6
6,6,2,2,6,6,6
8,8,8,8,8,8,2
1,4,11,11,11,11,1
1,2,4,2,2,2,2
1,2,7,4,7,4,4
1,2,7,4,6,8,2
6,6,6,6,6,6,6
1,6,6,7,7,7,7
1,1,6,6,4,6,1
1,1,6,6,6,6,6
6,6,6,6,6,6,6
1,8,8,8,8,8,8
1,6,6,1,1,1,1
14,4,14,14,14,14,14
10,10,10,10,10,10,10
4,14,14,14,14,14,14
1,3,3,3,3,1,12
6,6,6,6,6,6,6
8,8,8,8,8,8,8
1,2,1,1,1,1,1
12,12,4,4,11,9,9
6,15,11,15,6,15,6
12,12,12,14,14,14,14
9,4,4,4,13,13,13
12,12,9,9,9,9,9
1,1,1,1,1,7,1
8,8,8,8,8,8,8
1,4,14,14,14,14,14
6,8,8,8,8,8,8
9,7,8,7,4,9,7
2,2,2,2,2,2,2
1,8,8,8,8,8,8
2,7,4,4,2,2,2
1,1,1,1,1,1,1
1,14,7,7,1,6,6
4,13,13,4,13,14,14
1,12,1,12,1,12,1
8,8,8,8,8,8,8
8,8,8,8,8,8,8
9,6,4,4,4,4,4
1,3,1,12,12,1,1
9,9,9,9,9,13,9
1,2,2,2,6,2,4
6,7,7,7,6,7,6
8,7,4,7,4,13,13
1,14,14,14,14,14,14
1,1,1,7,1,7,4
9,13,7,13,6,9,9
8,8,2,2,2,8,8
1,15,1,2,1,2,1
8,8,8,8,8,8,8
8,8,8,8,8,8,8
1,7,4,4,4,3,3
1,1,1,1,1,1,1
6,7,7,7,6,7,6
8,8,2,9,9,9,9
6,7,7,6,7,7,6
6,7,7,7,6,7,6
1,14,14,14,14,1,4
13,14,14,14,13,13,13
1,1,1,1,1,1,1
1,2,1,3,5,5,5
14,14,14,14,14,14,9
1,14,14,3,17,11,11
1,11,1,3,3,3,1
3,12,4,1,12,3,3
1,14,1,1,1,1,14
1,1,1,12,1,1,1
9,8,9,7,7,1,1
1,15,6,7,7,7,6
9,9,12,9,9,9,9
4,4,4,4,8,8,8
4,4,4,4,4,4,4
13,7,13,13,13,13,13
1,1,7,7,1,1,1
15,2,2,7,4,7,4
13,13,13,13,14,13,13
6,7,7,7,6,6,7
8,8,8,8,8,8,8
9,9,2,9,9,9,2
3,3,3,3,3,3,3
8,8,2,8,8,8,8
4,4,4,4,4,10,10
6,7,6,15,7,6,6
1,1,7,4,7,15,4
1,11,11,11,1,12,1
12,12,12,12,12,12,12
1,1,12,1,7,7,1
3,15,3,6,11,5,5
9,9,9,4,13,14,3
1,2,2,2,2,2,2
2,2,2,2,15,2,2
1,2,7,4,7,4,4
6,8,8,8,8,8,8
1,7,4,4,4,4,4
14,3,11,6,6,6,6
6,6,7,7,7,6,7
8,8,8,8,8,8,8
6,7,7,7,6,10,10
1,12,12,12,12,12,12
15,15,5,5,5,5,11
17,17,7,7,7,17,8
1,1,6,6,6,6,6
14,13,13,13,13,13,13
9,9,4,8,8,8,8
8,8,8,8,13,13,9
10,10,10,10,10,10,10
13,13,13,13,13,13,13
3,8,10,10,2,2,2
9,9,9,9,9,9,9
1,1,1,1,1,1,1
2,2,2,2,2,2,2
14,9,9,9,13,14,13
1,3,1,12,10,10,6
4,7,4,4,4,4,7
1,1,1,17,1,1,1
1,1,1,1,3,1,12
1,1,1,1,1,1,1
1,1,5,5,5,5,5
1,2,1,1,1,15,1
1,1,1,1,6,6,6
1,1,14,14,1,1,2
10,12,3,4,3,12,2
1,4,4,4,14,14,1
1,1,1,1,1,1,1
1,1,2,1,12,1,3
1,1,1,4,1,6,6
1,1,1,1,1,1,1
1,1,4,1,12,1,1
1,1,14,14,14,14,14
13,13,13,8,8,8,8
9,5,5,9,10,6,6
12,12,12,12,12,12,12
1,2,2,2,2,2,12
2,2,2,2,2,2,2
8,8,8,8,8,8,8
2,14,14,14,14,14,14
1,12,14,12,1,12,1
2,2,1,2,2,2,2
7,7,7,7,7,2,2
9,11,11,11,11,11,11
2,6,2,2,2,2,2
13,13,13,1,1,14,14
1,10,1,11,6,1,4
1,1,1,1,1,1,1
8,8,8,8,8,8,4
9,1,9,1,3,13,2
1,14,14,14,14,14,14
1,1,1,1,1,1,1
1,2,2,2,2,2,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
8,8,8,8,8,2,8
1,12,1,10,11,1,1
9,9,2,2,2,2,9
12,12,12,12,12,12,12
9,9,8,8,8,8,8
12,4,4,4,4,4,9
1,1,7,1,1,1,7
3,8,8,8,8,8,8
1,1,17,1,1,12,1
14,14,14,14,14,14,14
8,8,8,8,8,8,8
1,2,15,14,14,14,14
1,14,1,14,1,1,1
1,11,1,2,1,2,12
2,2,2,2,15,10,10
1,1,1,1,1,1,1
8,8,8,8,8,8,8
3,3,3,3,2,2,4
1,2,2,2,2,2,2
5,5,5,5,5,5,1
1,10,2,2,1,2,2
9,9,1,16,16,1,12
6,6,6,6,6,6,6
1,1,14,1,12,12,1
6,7,7,7,6,6,6
12,12,12,12,12,12,12
2,2,2,2,2,2,2
6,7,6,15,7,6,6
6,6,8,8,8,8,8
6,7,7,7,6,7,6
6,6,7,7,7,6,8
8,8,8,8,8,8,8
1,1,2,2,2,2,2
1,1,11,1,1,1,6
6,15,7,7,7,6,13
8,8,8,9,8,8,8
6,6,6,2,6,2,9
9,9,9,9,9,9,9
8,8,8,8,8,8,8
1,1,1,1,1,4,1
1,1,14,14,14,14,14
4,13,13,7,13,13,14
1,6,1,6,6,6,6
1,14,14,1,10,1,1
6,7,7,7,6,7,6
7,1,7,1,1,12,12
6,8,8,8,14,14,14
6,15,7,7,6,7,9
6,7,7,6,7,15,6
1,1,1,2,2,1,12
1,12,12,12,12,12,12
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,7,7,1,14,14,1
14,8,8,8,8,8,8
8,8,8,8,8,8,8
8,8,8,8,8,8,8
1,7,7,1,7,7,7
12,1,1,1,11,1,11
4,4,4,4,4,2,2
6,7,7,6,7,7,6
13,13,13,13,13,13,13
15,4,4,4,7,4,4
2,2,2,2,2,2,2
1,12,1,11,1,1,1
4,2,2,6,6,6,4
6,7,7,7,6,6,6
1,2,1,2,1,1,2
1,1,1,1,1,12,1
1,1,2,1,1,1,1
1,1,15,2,2,15,6
1,1,1,1,1,1,1
1,12,14,6,5,3,10
1,1,1,1,1,1,1
1,1,1,1,1,2,3
1,14,14,1,1,1,1
9,5,5,5,5,5,5
1,14,14,14,14,14,14
1,11,11,11,2,2,2
13,7,13,13,13,13,13
1,7,7,1,7,7,6
12,3,2,10,2,10,3
1,10,10,10,10,10,10
13,7,13,7,13,7,13
9,9,8,11,17,11,8
6,6,7,7,7,6,6
1,4,4,4,4,1,6
13,13,13,14,13,13,13
9,9,7,9,2,2,2
6,7,7,7,6,14,13
4,4,4,4,4,4,4
14,14,14,14,14,14,14
1,2,6,6,6,4,7
8,8,8,8,8,8,8
6,8,8,13,13,13,13
1,1,1,1,1,1,1
6,7,7,6,7,7,6
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,2,2,2,2,2,2
9,7,7,1,4,7,1
1,7,7,1,7,7,1
10,10,10,2,2,10,10
8,8,8,8,8,8,8
1,12,1,11,12,1,12
13,14,14,14,13,13,13
1,1,1,1,1,1,1
1,1,1,1,1,1,14
1,1,1,1,2,1,1
8,8,8,8,8,8,8
8,8,8,8,8,8,8
1,1,4,4,4,4,4
13,13,13,13,13,14,14
2,15,3,3,10,15,10
8,8,8,8,8,8,8
1,1,12,12,1,12,1
13,7,13,13,14,14,14
1,1,12,5,12,12,12
1,2,2,2,2,2,2
1,14,14,1,1,1,1
1,7,7,3,1,3,3
1,14,2,1,1,2,1
9,9,9,7,7,1,4
1,2,2,1,2,10,1
1,1,2,7,7,1,4
14,14,14,14,14,4,4
1,1,11,1,12,1,1
1,1,1,2,14,4,1
3,12,12,1,2,12,12
1,1,14,14,14,14,14
1,1,1,1,1,1,1
12,12,12,12,12,12,12
14,14,14,5,14,14,14
1,1,1,2,9,1,1
1,1,14,14,14,1,14
8,8,8,8,8,8,8
1,1,1,1,1,1,1
1,3,3,11,6,11,1
1,1,1,1,12,1,1
1,2,2,2,2,2,2
1,14,1,3,1,3,3
1,1,1,1,1,1,1
13,13,13,14,14,14,14
8,2,8,2,8,8,8
1,7,7,1,4,1,7
14,14,14,14,14,14,14
6,14,14,14,14,14,4
6,2,13,13,13,7,13
8,8,8,8,8,8,8
1,12,12,12,12,12,1
8,8,8,8,8,8,8
1,1,2,1,1,15,10
1,6,2,6,1,6,6
1,1,1,1,1,1,1
1,6,7,4,7,4,4
13,14,14,14,14,14,14
1,1,1,1,1,1,1
12,12,12,12,12,3,3
1,14,14,14,14,1,1
6,1,1,6,1,6,1
1,1,1,1,14,1,14
1,1,1,1,1,1,1
1,14,1,1,2,1,1
1,2,2,2,2,2,2
9,1,1,2,2,2,2
1,2,2,2,2,12,12
9,7,9,4,9,13,13
14,14,14,14,14,14,14
1,10,1,14,14,14,1
9,13,13,13,13,13,11
14,14,14,14,14,14,14
2,5,5,14,14,5,14
1,10,10,10,10,10,1
1,2,4,2,1,2,14
1,4,1,1,1,10,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
8,8,8,8,8,6,6
1,1,3,1,1,1,1
12,12,2,3,3,3,3
9,9,9,9,9,9,9
6,6,7,7,7,6,6
8,8,8,8,8,8,8
6,7,7,7,6,6,8
1,10,10,6,6,6,3
1,4,1,4,4,4,4
1,1,1,6,6,6,6
14,14,14,14,14,14,14
4,4,4,4,4,4,4
2,2,2,8,8,8,2
10,10,10,10,10,10,10
1,6,6,6,6,6,6
1,6,1,1,1,1,1
7,1,7,1,7,7,1
1,7,7,1,6,10,10
1,10,10,10,10,10,6
2,2,2,2,2,2,2
14,14,14,14,14,14,14
1,6,10,11,2,6,6
4,7,7,4,5,5,5
10,2,2,2,2,2,10
1,7,7,1,11,11,11
4,4,4,4,4,4,4
14,14,14,14,14,14,14
13,13,13,13,13,13,14
6,12,9,9,9,2,15
1,1,14,14,14,14,14
1,7,4,7,4,4,4
1,1,12,1,1,12,12
6,7,7,7,6,6,7
8,8,8,8,8,8,8
8,8,8,8,8,8,8
1,11,1,1,1,1,1
8,8,8,8,8,8,8
15,11,15,6,6,15,11
13,13,13,13,13,13,13
6,7,7,7,6,7,6
8,8,8,8,8,8,8
1,14,14,14,14,14,1
1,7,4,7,4,6,4
6,7,7,7,6,7,6
8,8,8,8,8,8,8
13,7,13,13,13,1,2
6,7,7,7,6,7,6
1,3,2,2,1,1,4
8,8,8,8,8,8,8
6,8,8,8,8,8,8
14,14,14,14,14,14,14
1,7,7,7,7,1,2
1,1,4,1,1,6,6
1,1,1,2,2,2,1
1,1,11,1,1,1,2
1,3,4,1,1,1,1
6,7,7,6,7,7,6
3,3,6,7,7,7,7
8,8,8,8,8,8,8
6,12,15,2,8,4,11
3,2,2,2,12,3,2
9,9,9,9,9,9,9
9,2,5,5,5,5,5
6,7,7,7,6,7,6
6,6,6,13,13,13,13
1,14,14,14,2,1,14
15,11,15,2,15,6,15
1,1,1,1,1,1,1
6,7,7,7,6,6,6
14,14,14,14,14,14,14
8,8,2,2,8,2,2
6,6,6,6,6,4,14
13,14,14,14,14,14,14
6,7,7,7,6,7,6
6,7,7,6,7,7,6
3,8,8,8,8,8,8
6,6,7,7,6,7,6
4,6,4,6,6,6,14
1,1,11,1,1,6,3
9,1,1,3,2,2,2
1,12,3,3,12,6,6
1,12,2,2,2,2,3
12,12,12,12,12,4,9
9,7,9,4,9,9,9
1,6,6,6,6,1,1
4,7,7,4,4,4,4
12,12,12,12,12,12,12
1,1,1,1,2,2,1
4,4,4,4,7,7,12
8,8,8,8,8,8,8
9,9,9,4,9,9,9
9,9,9,9,9,9,2
12,4,2,4,4,4,12
1,1,1,1,1,1,1
8,8,8,8,8,8,8
6,7,7,6,6,7,7
6,7,7,6,7,4,4
1,1,4,4,1,1,1
15,15,15,15,15,15,15
1,14,14,14,14,14,14
9,7,9,2,2,1,9
6,7,7,7,6,6,6
13,7,13,13,13,13,14
6,14,14,14,14,4,9
1,1,1,8,8,8,8
1,1,1,1,1,1,1
13,13,13,8,8,4,4
1,1,1,11,1,1,1
1,2,2,2,2,2,1
2,2,2,2,2,2,2
1,3,12,3,1,1,12
2,2,2,2,2,2,2
1,6,1,12,12,1,1
1,10,10,10,10,10,10
3,1,1,1,1,4,1
9,7,9,1,2,9,9
8,8,8,8,8,8,8
3,4,9,3,13,4,4
8,8,8,8,8,8,4
1,2,15,9,9,9,9
1,1,1,1,1,1,1
2,12,2,4,4,2,2
13,9,7,7,1,1,9
8,13,8,8,8,8,13
1,10,2,2,4,2,2
8,8,8,8,8,8,8
6,7,7,7,6,6,6
1,14,14,14,14,1,14
6,6,6,6,6,6,6
8,8,8,8,8,8,8
1,14,14,14,14,14,14
13,13,14,14,13,9,4
8,14,14,13,14,13,13
4,4,4,4,4,4,4
9,9,9,9,9,4,9
1,12,2,12,1,1,1
14,14,14,14,14,14,14
1,1,6,1,1,1,1
1,2,2,2,2,2,6
9,13,9,13,13,13,13
8,8,8,8,8,8,8
8,8,8,8,8,8,8
6,7,7,7,6,7,6
6,7,7,7,6,15,3
6,13,8,13,8,2,8
12,9,9,12,9,4,12
1,1,1,1,2,1,1
8,8,8,8,8,8,8
1,1,6,6,6,6,6
6,7,7,7,6,7,6
13,13,13,13,13,13,13
6,7,7,6,7,6,6
8,8,8,8,8,8,8
6,4,4,4,4,12,3
1,10,1,14,1,1,2
4,4,4,4,4,9,9
3,6,7,7,7,7,5
6,12,3,3,9,3,13
4,4,4,4,4,8,4
6,11,11,11,17,11,11
6,6,6,10,10,10,10
13,13,13,13,13,13,14
1,1,1,1,1,11,1
1,1,2,1,10,1,12
6,7,7,7,6,7,6
8,8,8,8,8,8,8
1,2,2,4,7,4,7
8,8,8,8,8,8,8
1,2,7,1,11,7,1
1,1,6,6,6,6,6
1,12,7,7,1,10,1
6,3,3,3,3,3,3
12,12,14,14,14,14,14
1,1,1,1,1,1,1
1,10,14,14,14,14,14
3,14,9,13,13,13,13
6,7,6,9,9,9,9
9,1,12,10,10,2,10
6,9,9,9,9,3,9
8,8,8,8,8,8,8
9,9,9,13,14,13,13
13,14,14,14,14,14,14
1,1,12,1,12,1,1
8,6,8,8,8,8,12
1,1,1,1,1,1,1
2,14,14,14,14,14,14
14,1,1,1,12,1,1
14,6,6,7,7,7,7
3,3,3,3,3,3,3
1,12,1,2,2,2,2
1,16,16,1,1,1,1
2,17,7,7,7,7,17
9,12,2,9,9,9,12
14,8,8,8,8,8,8
2,12,12,2,2,2,2
1,2,2,1,1,1,1
12,12,9,9,9,12,4
9,9,9,9,9,9,6
6,6,6,6,6,1,6
12,12,2,2,2,12,2
3,3,4,11,11,11,11
6,4,13,13,13,13,4
6,6,7,7,7,7,6
13,13,13,13,13,13,13
6,7,7,7,6,7,6
6,7,7,6,7,7,6
8,8,8,8,8,8,4
3,3,4,4,4,4,4
6,15,6,15,6,15,6
6,7,7,7,6,7,6
14,14,14,14,14,14,14
9,9,1,1,1,7,4
8,8,8,8,8,8,8
6,7,7,6,7,7,6
6,4,4,4,4,4,4
8,8,8,8,8,8,8
9,9,2,10,10,11,9
6,7,7,7,6,7,7
1,7,7,7,7,1,1
13,8,8,8,4,8,6
1,1,1,1,1,1,1
12,12,12,12,12,12,12
1,1,4,1,2,2,2
9,8,2,8,8,2,8
1,1,7,7,1,1,3
14,14,14,14,14,14,14
1,1,6,1,6,6,6
8,8,8,8,2,8,8
12,12,12,12,12,12,12
6,7,7,7,6,6,6
6,6,6,6,6,6,6
1,1,1,1,1,1,1
9,9,10,9,9,9,9
8,8,8,8,8,4,4
8,8,8,8,8,8,8
1,12,12,12,12,2,1
1,1,1,1,10,2,12
13,7,13,13,13,13,13
8,8,8,8,8,8,8
1,7,4,1,10,10,6
9,7,7,7,7,9,4
6,15,5,5,6,3,8
14,14,14,14,14,14,14
9,3,13,13,13,13,13
6,7,7,7,6,7,6
1,14,14,14,14,14,14
1,6,1,2,1,2,1
1,3,1,2,3,4,1
14,14,14,14,14,14,14
12,12,12,12,12,12,12
1,2,2,2,2,14,1
9,13,6,9,13,13,13
1,11,11,1,1,1,1
4,4,4,4,4,4,8
1,1,14,14,1,10,1
9,9,4,2,4,4,4
1,1,3,1,1,1,1
1,4,4,1,1,1,1
1,4,5,5,5,11,4
1,2,11,3,1,1,12
1,11,1,3,1,12,1
6,7,7,7,6,7,6
1,7,7,1,6,6,14
13,13,13,13,13,13,13
1,2,8,2,14,14,1
2,2,3,3,2,3,2
1,7,10,10,9,8,1
1,1,1,1,1,1,1
7,9,9,12,12,12,2
1,1,1,1,1,1,1
1,1,1,1,1,4,1
1,1,1,1,1,1,1
4,9,7,7,7,7,9
1,1,1,1,1,12,1
1,12,12,2,12,1,12
1,1,1,1,1,1,1
1,12,12,1,2,2,3
1,14,1,2,2,1,1
12,12,12,12,12,12,12
1,3,1,3,1,2,1
1,1,12,1,7,7,1
1,1,4,7,4,7,4
8,6,7,6,7,6,6
13,14,13,13,13,14,14
9,9,9,7,4,9,9
8,8,8,8,8,8,8
13,8,8,9,13,13,8
12,1,1,3,1,3,3
6,7,7,6,7,7,6
15,2,5,14,14,14,14
8,8,8,8,8,8,8
6,6,6,6,6,6,6
2,2,4,4,4,4,2
1,14,14,14,1,1,8
1,14,14,14,14,14,14
1,1,1,1,1,1,1
14,14,14,14,14,14,14
1,12,2,2,3,3,9
14,14,14,14,14,14,14
4,2,2,12,12,12,14
6,7,7,7,6,7,6
1,11,6,1,1,6,6
1,1,2,2,1,8,2
1,7,1,7,7,1,1
1,1,17,17,1,1,6
1,2,2,2,2,2,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,2,2,2,2,1,1
1,1,1,1,1,12,12
1,12,7,4,10,10,10
1,14,14,14,14,14,1
1,1,3,3,12,12,2
1,2,1,2,1,12,1
1,1,1,1,1,1,1
1,1,12,12,12,1,1
12,12,12,12,14,14,14
12,12,12,14,14,14,12
1,14,14,14,14,14,1
8,8,8,8,8,8,8
1,2,2,7,4,4,2
1,10,1,6,6,6,1
1,1,10,7,7,1,12
4,7,4,7,4,7,4
1,1,1,8,3,10,10
13,13,13,13,13,1,1
1,7,4,7,4,4,4
